2024-08-26 13:46:46,638 [Worker-63: Launching mavenrun-73e7db02-1fe5-4a6d-8e00-6cfa693b2414] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Administrator\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-core-3.9.7.jar
2024-08-26 13:46:46,639 [Worker-63: Launching mavenrun-73e7db02-1fe5-4a6d-8e00-6cfa693b2414] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Administrator\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-embedder-3.9.7.jar
2024-08-26 13:46:46,639 [Worker-63: Launching mavenrun-73e7db02-1fe5-4a6d-8e00-6cfa693b2414] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Administrator\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-model-3.9.7.jar
2024-08-26 13:46:46,640 [Worker-63: Launching mavenrun-73e7db02-1fe5-4a6d-8e00-6cfa693b2414] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Administrator\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-model-builder-3.9.7.jar
2024-08-26 13:46:46,640 [Worker-63: Launching mavenrun-73e7db02-1fe5-4a6d-8e00-6cfa693b2414] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Administrator\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-plugin-api-3.9.7.jar
2024-08-26 13:46:46,640 [Worker-63: Launching mavenrun-73e7db02-1fe5-4a6d-8e00-6cfa693b2414] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Administrator\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-repository-metadata-3.9.7.jar
2024-08-26 13:46:46,641 [Worker-63: Launching mavenrun-73e7db02-1fe5-4a6d-8e00-6cfa693b2414] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Administrator\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-resolver-api-1.9.20.jar
2024-08-26 13:46:46,641 [Worker-63: Launching mavenrun-73e7db02-1fe5-4a6d-8e00-6cfa693b2414] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Administrator\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-resolver-connector-basic-1.9.20.jar
2024-08-26 13:46:46,641 [Worker-63: Launching mavenrun-73e7db02-1fe5-4a6d-8e00-6cfa693b2414] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Administrator\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-resolver-impl-1.9.20.jar
2024-08-26 13:46:46,641 [Worker-63: Launching mavenrun-73e7db02-1fe5-4a6d-8e00-6cfa693b2414] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Administrator\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-resolver-named-locks-1.9.20.jar
